trans_num,cc_num,merchant,category,amt,trans_date_trans_time,city,state,is_fraud
TXN-003964,8306003963,Merchant_health_fitness_10,health_fitness,212.55,2024-11-09 15:17:00,Los Angeles,CA,0
TXN-003965,1137003964,Merchant_shopping_pos_36,shopping_pos,327.08,2024-11-10 10:12:00,Los Angeles,CA,0
TXN-003966,3983003965,Merchant_misc_net_24,misc_net,161.76,2024-11-11 15:06:00,Chicago,IL,0
TXN-003967,2650003966,Merchant_entertainment_28,entertainment,93.32,2024-11-12 13:18:00,Seattle,WA,0
TXN-003968,7632003967,Merchant_shopping_net_3,shopping_net,94.96,2024-11-13 18:25:00,Seattle,WA,0
TXN-003969,8928003968,Merchant_gas_transport_34,gas_transport,18.19,2024-11-14 17:06:00,Chicago,IL,0
TXN-003970,6242003969,Merchant_misc_net_37,misc_net,12233.27,2024-11-15 04:03:00,Houston,TX,1
TXN-003971,1650003970,Merchant_shopping_pos_39,shopping_pos,75.77,2024-11-16 20:42:00,Columbus,OH,0
TXN-003972,6473003971,Merchant_entertainment_18,entertainment,121.11,2024-11-17 17:07:00,Atlanta,GA,0
TXN-003973,2278003972,Merchant_grocery_pos_2,grocery_pos,13452.11,2024-11-18 03:20:00,Los Angeles,CA,1
TXN-003974,8042003973,Merchant_travel_17,travel,268.8,2024-11-19 10:37:00,Chicago,IL,0
TXN-003975,8938003974,Merchant_misc_net_30,misc_net,96.3,2024-11-20 18:54:00,Columbus,OH,0
TXN-003976,1616003975,Merchant_shopping_net_10,shopping_net,330.17,2024-11-21 15:13:00,Columbus,OH,0
TXN-003977,6192003976,Merchant_food_dining_35,food_dining,212.32,2024-11-22 12:08:00,Houston,TX,0
TXN-003978,4253003977,Merchant_grocery_pos_1,grocery_pos,10149.55,2024-11-23 00:44:00,Charlotte,NC,1
TXN-003979,8833003978,Merchant_health_fitness_14,health_fitness,120.56,2024-11-24 14:50:00,Atlanta,GA,0
TXN-003980,9498003979,Merchant_grocery_pos_10,grocery_pos,222.75,2024-11-25 15:51:00,Chicago,IL,0
TXN-003981,6775003980,Merchant_entertainment_20,entertainment,115.53,2024-11-26 16:49:00,Atlanta,GA,0
TXN-003982,6638003981,Merchant_misc_pos_43,misc_pos,14.31,2024-11-27 20:04:00,Philadelphia,PA,0
TXN-003983,6765003982,Merchant_grocery_pos_49,grocery_pos,327.5,2024-11-28 10:50:00,Houston,TX,0
TXN-003984,1154003983,Merchant_shopping_pos_5,shopping_pos,269.48,2024-11-29 20:58:00,New York,NY,0
TXN-003985,1745003984,Merchant_shopping_net_5,shopping_net,3868.39,2024-11-30 22:53:00,Chicago,IL,1
TXN-003986,1428003985,Merchant_food_dining_48,food_dining,203.49,2024-12-01 17:07:00,Los Angeles,CA,0
TXN-003987,7010003986,Merchant_misc_net_37,misc_net,134.07,2024-12-02 11:12:00,Philadelphia,PA,0
TXN-003988,8258003987,Merchant_misc_net_35,misc_net,197.44,2024-12-03 14:34:00,Charlotte,NC,0
TXN-003989,4764003988,Merchant_misc_net_17,misc_net,5829.58,2024-12-04 02:49:00,Atlanta,GA,1
TXN-003990,9505003989,Merchant_kids_pets_22,kids_pets,279.78,2024-12-05 15:52:00,Charlotte,NC,0
TXN-003991,4858003990,Merchant_gas_transport_6,gas_transport,45.98,2024-12-06 11:39:00,Los Angeles,CA,0
TXN-003992,9013003991,Merchant_food_dining_35,food_dining,95.06,2024-12-07 15:23:00,Atlanta,GA,0
TXN-003993,5050003992,Merchant_travel_8,travel,200.0,2024-12-08 18:29:00,Chicago,IL,0
TXN-003994,6361003993,Merchant_misc_net_21,misc_net,217.07,2024-12-09 08:31:00,Houston,TX,0
TXN-003995,2416003994,Merchant_misc_net_9,misc_net,202.93,2024-12-10 19:31:00,Miami,FL,0
TXN-003996,9445003995,Merchant_travel_18,travel,68.15,2024-12-11 10:13:00,Seattle,WA,0
TXN-003997,8563003996,Merchant_misc_net_15,misc_net,330.78,2024-12-12 18:44:00,Atlanta,GA,0
TXN-003998,7338003997,Merchant_travel_49,travel,282.36,2024-12-13 09:38:00,New York,NY,0
TXN-003999,6961003998,Merchant_food_dining_3,food_dining,198.81,2024-12-14 10:08:00,Atlanta,GA,0
TXN-004000,9028003999,Merchant_misc_pos_43,misc_pos,48.62,2024-12-15 19:10:00,Charlotte,NC,0
TXN-004001,1043004000,Merchant_shopping_net_22,shopping_net,369.83,2024-12-16 19:27:00,Los Angeles,CA,0
TXN-004002,3895004001,Merchant_misc_pos_20,misc_pos,278.04,2024-12-17 10:09:00,Philadelphia,PA,0
TXN-004003,1257004002,Merchant_misc_net_39,misc_net,306.36,2024-12-18 08:32:00,Atlanta,GA,0
TXN-004004,9206004003,Merchant_grocery_pos_10,grocery_pos,6883.38,2024-12-19 03:26:00,Miami,FL,1
TXN-004005,4222004004,Merchant_grocery_pos_42,grocery_pos,2057.05,2024-12-20 03:15:00,Columbus,OH,1
TXN-004006,9278004005,Merchant_food_dining_6,food_dining,339.39,2024-12-21 12:20:00,Atlanta,GA,0
TXN-004007,6788004006,Merchant_travel_16,travel,43.81,2024-12-22 08:00:00,Columbus,OH,0
TXN-004008,3338004007,Merchant_grocery_pos_12,grocery_pos,122.27,2024-12-23 14:28:00,Los Angeles,CA,0
TXN-004009,1157004008,Merchant_grocery_pos_23,grocery_pos,212.55,2024-12-24 10:32:00,Los Angeles,CA,0
TXN-004010,4841004009,Merchant_entertainment_1,entertainment,123.65,2024-12-25 17:56:00,Atlanta,GA,0
TXN-004011,7138004010,Merchant_shopping_net_1,shopping_net,712.78,2024-12-26 22:47:00,Miami,FL,1
TXN-004012,4891004011,Merchant_home_12,home,192.8,2024-12-27 19:51:00,Houston,TX,0
TXN-004013,6337004012,Merchant_travel_11,travel,220.21,2024-12-28 11:34:00,Chicago,IL,0
TXN-004014,3457004013,Merchant_kids_pets_15,kids_pets,62.43,2024-12-29 13:56:00,Columbus,OH,0
TXN-004015,6226004014,Merchant_kids_pets_32,kids_pets,131.06,2024-12-30 08:27:00,New York,NY,0
TXN-004016,1499004015,Merchant_food_dining_42,food_dining,75.27,2024-01-01 20:41:00,Charlotte,NC,0
TXN-004017,7258004016,Merchant_health_fitness_31,health_fitness,66.94,2024-01-02 11:23:00,Chicago,IL,0
TXN-004018,8700004017,Merchant_food_dining_4,food_dining,392.44,2024-01-03 08:31:00,New York,NY,0
TXN-004019,6651004018,Merchant_personal_care_15,personal_care,368.77,2024-01-04 14:41:00,Los Angeles,CA,0
TXN-004020,9971004019,Merchant_entertainment_42,entertainment,114.93,2024-01-05 20:42:00,Philadelphia,PA,0
TXN-004021,9416004020,Merchant_food_dining_47,food_dining,144.6,2024-01-06 10:13:00,New York,NY,0
TXN-004022,1535004021,Merchant_home_12,home,87.89,2024-01-07 12:31:00,Chicago,IL,0
TXN-004023,4790004022,Merchant_personal_care_1,personal_care,145.31,2024-01-08 09:22:00,Atlanta,GA,0
TXN-004024,1120004023,Merchant_health_fitness_38,health_fitness,326.37,2024-01-09 15:14:00,Seattle,WA,0
TXN-004025,7807004024,Merchant_kids_pets_34,kids_pets,233.01,2024-01-10 18:27:00,Houston,TX,0
TXN-004026,1840004025,Merchant_entertainment_33,entertainment,361.77,2024-01-11 17:02:00,New York,NY,0
TXN-004027,7472004026,Merchant_grocery_pos_9,grocery_pos,364.07,2024-01-12 15:51:00,Columbus,OH,0
TXN-004028,3473004027,Merchant_shopping_pos_17,shopping_pos,12098.27,2024-01-13 00:06:00,Chicago,IL,1
TXN-004029,5714004028,Merchant_gas_transport_46,gas_transport,336.96,2024-01-14 16:04:00,Los Angeles,CA,0
TXN-004030,6291004029,Merchant_shopping_net_42,shopping_net,222.12,2024-01-15 10:48:00,New York,NY,0
TXN-004031,4899004030,Merchant_shopping_net_41,shopping_net,273.45,2024-01-16 13:57:00,Seattle,WA,0
TXN-004032,8242004031,Merchant_entertainment_17,entertainment,317.69,2024-01-17 19:33:00,New York,NY,0
TXN-004033,7519004032,Merchant_misc_pos_2,misc_pos,82.56,2024-01-18 14:34:00,Miami,FL,0
TXN-004034,1476004033,Merchant_food_dining_39,food_dining,209.44,2024-01-19 08:19:00,New York,NY,0
TXN-004035,4751004034,Merchant_shopping_pos_4,shopping_pos,6578.37,2024-01-20 22:56:00,Columbus,OH,1
TXN-004036,4998004035,Merchant_grocery_pos_24,grocery_pos,124.23,2024-01-21 09:22:00,Atlanta,GA,0
TXN-004037,9581004036,Merchant_personal_care_7,personal_care,359.7,2024-01-22 19:14:00,Columbus,OH,0
TXN-004038,5165004037,Merchant_shopping_net_9,shopping_net,122.0,2024-01-23 09:55:00,Los Angeles,CA,0
TXN-004039,8073004038,Merchant_travel_8,travel,282.61,2024-01-24 16:43:00,Miami,FL,0
TXN-004040,9644004039,Merchant_travel_40,travel,224.85,2024-01-25 14:57:00,Houston,TX,0
TXN-004041,2260004040,Merchant_grocery_pos_12,grocery_pos,10821.36,2024-01-26 01:14:00,Atlanta,GA,1
TXN-004042,8014004041,Merchant_shopping_pos_11,shopping_pos,342.87,2024-01-27 20:16:00,Philadelphia,PA,0
TXN-004043,1965004042,Merchant_misc_net_24,misc_net,562.4,2024-01-28 01:02:00,Houston,TX,1
TXN-004044,1048004043,Merchant_shopping_pos_35,shopping_pos,163.11,2024-01-29 09:24:00,Columbus,OH,0
TXN-004045,1703004044,Merchant_travel_16,travel,218.38,2024-01-30 17:15:00,Seattle,WA,0
TXN-004046,5368004045,Merchant_shopping_pos_37,shopping_pos,103.02,2024-01-31 22:00:00,Philadelphia,PA,1
TXN-004047,6595004046,Merchant_kids_pets_12,kids_pets,138.9,2024-02-01 14:02:00,Los Angeles,CA,0
TXN-004048,4147004047,Merchant_misc_net_46,misc_net,236.85,2024-02-02 13:45:00,Charlotte,NC,0
TXN-004049,2440004048,Merchant_shopping_net_13,shopping_net,233.82,2024-02-03 17:36:00,Chicago,IL,0
TXN-004050,1592004049,Merchant_misc_net_33,misc_net,314.65,2024-02-04 16:31:00,Houston,TX,0
TXN-004051,9113004050,Merchant_misc_net_19,misc_net,2162.47,2024-02-05 22:07:00,New York,NY,1
TXN-004052,9090004051,Merchant_entertainment_44,entertainment,296.45,2024-02-06 13:35:00,Charlotte,NC,0
TXN-004053,3265004052,Merchant_misc_net_43,misc_net,10711.97,2024-02-07 05:44:00,Philadelphia,PA,1
TXN-004054,4583004053,Merchant_personal_care_20,personal_care,341.05,2024-02-08 11:01:00,New York,NY,0
TXN-004055,2964004054,Merchant_personal_care_19,personal_care,24.99,2024-02-09 18:49:00,Chicago,IL,0
TXN-004056,1724004055,Merchant_entertainment_39,entertainment,213.19,2024-02-10 10:04:00,Columbus,OH,0
TXN-004057,8147004056,Merchant_food_dining_6,food_dining,394.57,2024-02-11 12:03:00,Seattle,WA,0
TXN-004058,4280004057,Merchant_grocery_pos_36,grocery_pos,58.37,2024-02-12 17:13:00,New York,NY,0
TXN-004059,4905004058,Merchant_shopping_pos_6,shopping_pos,13.54,2024-02-13 16:57:00,Miami,FL,0
TXN-004060,9155004059,Merchant_food_dining_34,food_dining,37.52,2024-02-14 20:25:00,Miami,FL,0
TXN-004061,2758004060,Merchant_grocery_pos_34,grocery_pos,79.7,2024-02-15 10:20:00,Houston,TX,0
TXN-004062,7756004061,Merchant_food_dining_7,food_dining,243.48,2024-02-16 20:14:00,Charlotte,NC,0
TXN-004063,6236004062,Merchant_grocery_pos_6,grocery_pos,349.93,2024-02-17 12:04:00,Houston,TX,0
TXN-004064,7136004063,Merchant_grocery_pos_48,grocery_pos,11717.82,2024-02-18 22:17:00,Columbus,OH,1
TXN-004065,3347004064,Merchant_grocery_pos_27,grocery_pos,347.36,2024-02-19 09:08:00,Charlotte,NC,0
TXN-004066,2079004065,Merchant_grocery_pos_17,grocery_pos,157.28,2024-02-20 20:46:00,Columbus,OH,0
TXN-004067,4522004066,Merchant_personal_care_45,personal_care,231.55,2024-02-21 12:13:00,Columbus,OH,0
TXN-004068,2920004067,Merchant_misc_net_8,misc_net,274.47,2024-02-22 18:34:00,New York,NY,0
TXN-004069,9020004068,Merchant_gas_transport_9,gas_transport,316.08,2024-02-23 15:00:00,New York,NY,0
TXN-004070,1323004069,Merchant_gas_transport_42,gas_transport,370.16,2024-02-24 13:42:00,Columbus,OH,0
TXN-004071,4825004070,Merchant_misc_net_8,misc_net,313.88,2024-02-25 16:02:00,Columbus,OH,0
TXN-004072,4082004071,Merchant_health_fitness_26,health_fitness,276.38,2024-02-26 08:28:00,Columbus,OH,0
TXN-004073,2686004072,Merchant_misc_net_28,misc_net,626.87,2024-02-27 01:35:00,Chicago,IL,1
TXN-004074,7828004073,Merchant_shopping_pos_40,shopping_pos,388.3,2024-02-28 14:55:00,Seattle,WA,0
TXN-004075,2505004074,Merchant_personal_care_42,personal_care,213.67,2024-02-29 15:09:00,Los Angeles,CA,0
TXN-004076,1752004075,Merchant_health_fitness_11,health_fitness,62.24,2024-03-01 13:26:00,Houston,TX,0
TXN-004077,2741004076,Merchant_entertainment_34,entertainment,244.61,2024-03-02 09:00:00,Seattle,WA,0
TXN-004078,2097004077,Merchant_entertainment_8,entertainment,347.52,2024-03-03 09:46:00,New York,NY,0
TXN-004079,1210004078,Merchant_misc_net_5,misc_net,8896.66,2024-03-04 23:26:00,New York,NY,1
TXN-004080,5278004079,Merchant_home_2,home,327.81,2024-03-05 08:57:00,Los Angeles,CA,0
TXN-004081,5556004080,Merchant_home_44,home,140.67,2024-03-06 08:52:00,Houston,TX,0
TXN-004082,6424004081,Merchant_misc_net_38,misc_net,8166.89,2024-03-07 01:19:00,Charlotte,NC,1
TXN-004083,5271004082,Merchant_misc_net_35,misc_net,13384.12,2024-03-08 04:01:00,Atlanta,GA,1
TXN-004084,6557004083,Merchant_health_fitness_1,health_fitness,264.0,2024-03-09 13:23:00,Charlotte,NC,0
TXN-004085,9483004084,Merchant_shopping_net_42,shopping_net,393.06,2024-03-10 08:37:00,Houston,TX,0
TXN-004086,7933004085,Merchant_home_26,home,225.64,2024-03-11 11:36:00,Seattle,WA,0
TXN-004087,1170004086,Merchant_health_fitness_39,health_fitness,236.43,2024-03-12 19:32:00,Philadelphia,PA,0
TXN-004088,7039004087,Merchant_misc_net_24,misc_net,41.77,2024-03-13 16:08:00,Miami,FL,0
TXN-004089,2703004088,Merchant_misc_pos_38,misc_pos,258.06,2024-03-14 15:38:00,Atlanta,GA,0
TXN-004090,3702004089,Merchant_travel_1,travel,249.09,2024-03-15 14:43:00,Atlanta,GA,0
TXN-004091,8721004090,Merchant_kids_pets_12,kids_pets,92.96,2024-03-16 10:14:00,Philadelphia,PA,0
TXN-004092,5633004091,Merchant_grocery_pos_25,grocery_pos,266.12,2024-03-17 14:35:00,Charlotte,NC,0
TXN-004093,1839004092,Merchant_entertainment_41,entertainment,205.86,2024-03-18 18:52:00,Atlanta,GA,0
TXN-004094,6968004093,Merchant_misc_net_20,misc_net,673.64,2024-03-19 01:22:00,Seattle,WA,1
TXN-004095,8419004094,Merchant_personal_care_2,personal_care,287.43,2024-03-20 17:20:00,Philadelphia,PA,0
TXN-004096,3270004095,Merchant_kids_pets_22,kids_pets,263.12,2024-03-21 20:36:00,Atlanta,GA,0
TXN-004097,7936004096,Merchant_gas_transport_42,gas_transport,237.95,2024-03-22 09:21:00,Miami,FL,0
TXN-004098,7476004097,Merchant_food_dining_7,food_dining,124.9,2024-03-23 15:32:00,Atlanta,GA,0
TXN-004099,8568004098,Merchant_personal_care_22,personal_care,118.2,2024-03-24 13:14:00,Seattle,WA,0
TXN-004100,6144004099,Merchant_shopping_net_45,shopping_net,296.45,2024-03-25 22:49:00,Houston,TX,1
TXN-004101,6493004100,Merchant_travel_2,travel,68.41,2024-03-26 13:48:00,Seattle,WA,0
TXN-004102,5831004101,Merchant_gas_transport_30,gas_transport,5.04,2024-03-27 16:49:00,Atlanta,GA,0
TXN-004103,4048004102,Merchant_misc_pos_44,misc_pos,136.17,2024-03-28 15:41:00,Charlotte,NC,0
TXN-004104,8306004103,Merchant_shopping_net_7,shopping_net,180.9,2024-03-29 12:01:00,Seattle,WA,0
TXN-004105,4385004104,Merchant_food_dining_28,food_dining,397.49,2024-03-30 14:13:00,New York,NY,0
TXN-004106,7859004105,Merchant_entertainment_41,entertainment,221.84,2024-03-31 17:49:00,Charlotte,NC,0
TXN-004107,5449004106,Merchant_shopping_net_35,shopping_net,207.11,2024-04-01 19:57:00,Seattle,WA,0
TXN-004108,9971004107,Merchant_home_38,home,373.8,2024-04-02 20:48:00,Houston,TX,0
TXN-004109,7599004108,Merchant_shopping_pos_41,shopping_pos,377.98,2024-04-03 01:28:00,Columbus,OH,1
TXN-004110,6232004109,Merchant_entertainment_22,entertainment,152.57,2024-04-04 08:44:00,Miami,FL,0
TXN-004111,3065004110,Merchant_grocery_pos_1,grocery_pos,293.8,2024-04-05 10:18:00,Miami,FL,0
TXN-004112,6387004111,Merchant_shopping_pos_24,shopping_pos,142.57,2024-04-06 18:21:00,Philadelphia,PA,0
TXN-004113,4951004112,Merchant_shopping_pos_48,shopping_pos,122.1,2024-04-07 15:50:00,Philadelphia,PA,0
TXN-004114,1500004113,Merchant_personal_care_25,personal_care,221.6,2024-04-08 18:49:00,Seattle,WA,0
TXN-004115,5216004114,Merchant_shopping_pos_3,shopping_pos,414.55,2024-04-09 23:31:00,Miami,FL,1
TXN-004116,3451004115,Merchant_entertainment_4,entertainment,17.25,2024-04-10 14:45:00,Philadelphia,PA,0
TXN-004117,6591004116,Merchant_health_fitness_4,health_fitness,168.91,2024-04-11 08:29:00,New York,NY,0
TXN-004118,2069004117,Merchant_travel_22,travel,30.5,2024-04-12 16:39:00,Columbus,OH,0
TXN-004119,8499004118,Merchant_misc_net_11,misc_net,214.82,2024-04-13 16:25:00,Seattle,WA,0
TXN-004120,4257004119,Merchant_kids_pets_8,kids_pets,52.54,2024-04-14 10:01:00,Philadelphia,PA,0
TXN-004121,1887004120,Merchant_misc_net_20,misc_net,196.96,2024-04-15 16:29:00,Chicago,IL,0
TXN-004122,3672004121,Merchant_shopping_net_13,shopping_net,272.69,2024-04-16 08:58:00,Philadelphia,PA,0
TXN-004123,2888004122,Merchant_shopping_net_13,shopping_net,286.1,2024-04-17 23:37:00,Los Angeles,CA,1
TXN-004124,2145004123,Merchant_misc_net_6,misc_net,11.35,2024-04-18 20:45:00,Columbus,OH,0
TXN-004125,3364004124,Merchant_grocery_pos_29,grocery_pos,260.52,2024-04-19 04:37:00,Los Angeles,CA,1
TXN-004126,8564004125,Merchant_misc_net_42,misc_net,167.42,2024-04-20 17:36:00,Atlanta,GA,0
TXN-004127,3241004126,Merchant_health_fitness_34,health_fitness,214.79,2024-04-21 17:57:00,New York,NY,0
TXN-004128,8525004127,Merchant_home_32,home,347.07,2024-04-22 18:25:00,Charlotte,NC,0
TXN-004129,7334004128,Merchant_shopping_net_26,shopping_net,280.69,2024-04-23 08:13:00,Columbus,OH,0
TXN-004130,8076004129,Merchant_home_49,home,109.07,2024-04-24 20:03:00,New York,NY,0
TXN-004131,7239004130,Merchant_shopping_net_30,shopping_net,352.1,2024-04-25 16:14:00,Philadelphia,PA,0
TXN-004132,2418004131,Merchant_food_dining_37,food_dining,147.03,2024-04-26 19:05:00,Houston,TX,0
TXN-004133,2184004132,Merchant_entertainment_35,entertainment,326.95,2024-04-27 12:38:00,Seattle,WA,0
TXN-004134,9054004133,Merchant_food_dining_39,food_dining,395.08,2024-04-28 16:57:00,Los Angeles,CA,0
TXN-004135,2048004134,Merchant_shopping_pos_7,shopping_pos,318.09,2024-04-29 16:56:00,New York,NY,0
TXN-004136,8043004135,Merchant_health_fitness_45,health_fitness,215.11,2024-04-30 14:18:00,Houston,TX,0
TXN-004137,7282004136,Merchant_entertainment_35,entertainment,47.06,2024-05-01 11:47:00,Seattle,WA,0
TXN-004138,8615004137,Merchant_shopping_pos_29,shopping_pos,7481.6,2024-05-02 03:10:00,Seattle,WA,1
TXN-004139,7485004138,Merchant_home_48,home,314.17,2024-05-03 14:12:00,Philadelphia,PA,0
TXN-004140,9091004139,Merchant_grocery_pos_16,grocery_pos,127.21,2024-05-04 11:54:00,New York,NY,0
TXN-004141,2305004140,Merchant_misc_pos_40,misc_pos,280.51,2024-05-05 11:54:00,Columbus,OH,0
TXN-004142,6345004141,Merchant_health_fitness_40,health_fitness,93.2,2024-05-06 17:38:00,Los Angeles,CA,0
TXN-004143,5422004142,Merchant_shopping_pos_18,shopping_pos,85.39,2024-05-07 15:22:00,Houston,TX,0
TXN-004144,9932004143,Merchant_personal_care_45,personal_care,273.81,2024-05-08 19:21:00,New York,NY,0
TXN-004145,6068004144,Merchant_personal_care_2,personal_care,259.16,2024-05-09 18:34:00,New York,NY,0
TXN-004146,4623004145,Merchant_entertainment_6,entertainment,213.17,2024-05-10 20:51:00,Seattle,WA,0
TXN-004147,5309004146,Merchant_shopping_net_33,shopping_net,376.4,2024-05-11 18:12:00,Charlotte,NC,0
TXN-004148,7667004147,Merchant_kids_pets_44,kids_pets,245.31,2024-05-12 09:10:00,Atlanta,GA,0
TXN-004149,5778004148,Merchant_misc_pos_28,misc_pos,300.41,2024-05-13 12:08:00,Philadelphia,PA,0
TXN-004150,4500004149,Merchant_misc_pos_8,misc_pos,253.66,2024-05-14 11:44:00,Seattle,WA,0
TXN-004151,8362004150,Merchant_misc_pos_38,misc_pos,6.22,2024-05-15 18:19:00,Los Angeles,CA,0
TXN-004152,7831004151,Merchant_misc_pos_5,misc_pos,384.05,2024-05-16 11:42:00,Miami,FL,0
TXN-004153,5495004152,Merchant_health_fitness_28,health_fitness,391.63,2024-05-17 11:20:00,Philadelphia,PA,0
TXN-004154,9264004153,Merchant_shopping_net_38,shopping_net,364.26,2024-05-18 14:22:00,Los Angeles,CA,0
TXN-004155,3959004154,Merchant_food_dining_33,food_dining,391.49,2024-05-19 17:17:00,Los Angeles,CA,0
TXN-004156,4116004155,Merchant_shopping_pos_1,shopping_pos,16.56,2024-05-20 11:52:00,Philadelphia,PA,0
TXN-004157,1435004156,Merchant_grocery_pos_23,grocery_pos,8904.49,2024-05-21 22:08:00,Los Angeles,CA,1
TXN-004158,7432004157,Merchant_shopping_pos_3,shopping_pos,2012.74,2024-05-22 02:58:00,Charlotte,NC,1
TXN-004159,9590004158,Merchant_shopping_pos_10,shopping_pos,13348.27,2024-05-23 04:56:00,Columbus,OH,1
TXN-004160,3134004159,Merchant_food_dining_47,food_dining,273.24,2024-05-24 08:33:00,Atlanta,GA,0
TXN-004161,8560004160,Merchant_shopping_pos_3,shopping_pos,10827.95,2024-05-25 03:37:00,Seattle,WA,1
TXN-004162,6391004161,Merchant_grocery_pos_14,grocery_pos,312.07,2024-05-26 17:13:00,Los Angeles,CA,0
TXN-004163,5767004162,Merchant_misc_net_45,misc_net,13.46,2024-05-27 09:05:00,Chicago,IL,0
TXN-004164,4863004163,Merchant_kids_pets_2,kids_pets,48.0,2024-05-28 17:25:00,Philadelphia,PA,0
TXN-004165,4514004164,Merchant_home_29,home,229.0,2024-05-29 11:38:00,Charlotte,NC,0
TXN-004166,3893004165,Merchant_entertainment_23,entertainment,6.74,2024-05-30 10:29:00,Chicago,IL,0
TXN-004167,3047004166,Merchant_food_dining_26,food_dining,372.04,2024-05-31 14:33:00,Philadelphia,PA,0
TXN-004168,3956004167,Merchant_shopping_net_13,shopping_net,9913.8,2024-06-01 22:33:00,Columbus,OH,1
TXN-004169,9573004168,Merchant_travel_43,travel,368.94,2024-06-02 09:00:00,Los Angeles,CA,0
TXN-004170,1261004169,Merchant_health_fitness_23,health_fitness,234.33,2024-06-03 13:50:00,Atlanta,GA,0
TXN-004171,3044004170,Merchant_grocery_pos_26,grocery_pos,604.06,2024-06-04 00:44:00,Atlanta,GA,1
TXN-004172,1206004171,Merchant_gas_transport_30,gas_transport,8.29,2024-06-05 10:48:00,Seattle,WA,0
TXN-004173,6210004172,Merchant_personal_care_32,personal_care,218.96,2024-06-06 13:08:00,Columbus,OH,0
TXN-004174,3605004173,Merchant_misc_net_2,misc_net,11420.56,2024-06-07 03:00:00,Philadelphia,PA,1
TXN-004175,7202004174,Merchant_personal_care_19,personal_care,342.46,2024-06-08 11:26:00,Seattle,WA,0
TXN-004176,1336004175,Merchant_shopping_pos_40,shopping_pos,152.44,2024-06-09 03:12:00,Miami,FL,1
TXN-004177,1412004176,Merchant_shopping_pos_26,shopping_pos,239.39,2024-06-10 19:14:00,Charlotte,NC,0
TXN-004178,3367004177,Merchant_food_dining_7,food_dining,115.43,2024-06-11 10:43:00,Charlotte,NC,0
TXN-004179,8939004178,Merchant_gas_transport_25,gas_transport,162.78,2024-06-12 15:17:00,Atlanta,GA,0
TXN-004180,9291004179,Merchant_shopping_net_35,shopping_net,13010.87,2024-06-13 23:52:00,Atlanta,GA,1
TXN-004181,2886004180,Merchant_shopping_net_29,shopping_net,128.12,2024-06-14 20:09:00,New York,NY,0
